transaction_id,originator_account,beneficiary_account,originator_bank,beneficiary_bank,amount,timestamp,orig_tx_count,orig_total_amount,orig_avg_amount,orig_ml_rate,dataset_source
SAML_003033,SAML_ACC_0318,SAML_ACC_0186,BANK_A,BANK_C,417.97095,2024-03-04 04:30:00,16,119850.41,7490.6504,0.0625,saml_d
SAML_003034,SAML_ACC_0019,SAML_ACC_0374,BANK_C,BANK_B,3354.1995,2024-03-04 05:00:00,12,247790.11,20649.176,0.1667,saml_d
SAML_003035,SAML_ACC_0081,SAML_ACC_0353,BANK_B,BANK_A,7286.2554,2024-03-04 05:30:00,10,165177.39,16517.738,0.2,saml_d
SAML_003036,SAML_ACC_0107,SAML_ACC_0262,BANK_B,BANK_A,1502.5239,2024-03-04 06:00:00,11,172711.34,15701.032,0.1818,saml_d
SAML_003037,SAML_ACC_0497,SAML_ACC_0423,BANK_C,BANK_A,4191.976,2024-03-04 06:30:00,8,37620.605,4702.5757,0.0,saml_d
SAML_003038,SAML_ACC_0458,SAML_ACC_0495,BANK_C,BANK_B,434.64728,2024-03-04 07:00:00,10,646954.75,64695.477,0.0,saml_d
SAML_003039,SAML_ACC_0498,SAML_ACC_0274,BANK_B,BANK_C,1971.9485,2024-03-04 07:30:00,9,41313.797,4590.422,0.3333,saml_d
SAML_003040,SAML_ACC_0311,SAML_ACC_0457,BANK_B,BANK_C,10101.431,2024-03-04 08:00:00,9,139777.75,15530.86,0.2222,saml_d
SAML_003041,SAML_ACC_0412,SAML_ACC_0328,BANK_A,BANK_A,4080.382,2024-03-04 08:30:00,6,1424242.9,237373.83,0.0,saml_d
SAML_003042,SAML_ACC_0230,SAML_ACC_0345,BANK_B,BANK_B,922.3617,2024-03-04 09:00:00,9,25059.2,2784.3555,0.2222,saml_d
SAML_003043,SAML_ACC_0112,SAML_ACC_0223,BANK_A,BANK_C,4667.752,2024-03-04 09:30:00,20,203927.31,10196.365,0.1,saml_d
SAML_003044,SAML_ACC_0220,SAML_ACC_0042,BANK_A,BANK_C,12446.81,2024-03-04 10:00:00,14,429628.1,30687.72,0.2143,saml_d
SAML_003045,SAML_ACC_0123,SAML_ACC_0004,BANK_B,BANK_C,49.408253,2024-03-04 10:30:00,15,231297.05,15419.803,0.1333,saml_d
SAML_003046,SAML_ACC_0498,SAML_ACC_0276,BANK_A,BANK_C,30277.137,2024-03-04 11:00:00,9,41313.797,4590.422,0.3333,saml_d
SAML_003047,SAML_ACC_0244,SAML_ACC_0284,BANK_A,BANK_C,1521.5587,2024-03-04 11:30:00,11,99416.99,9037.908,0.0,saml_d
SAML_003048,SAML_ACC_0178,SAML_ACC_0424,BANK_C,BANK_A,6981.226,2024-03-04 12:00:00,10,62623.336,6262.333,0.0,saml_d
SAML_003049,SAML_ACC_0065,SAML_ACC_0193,BANK_B,BANK_A,32679.193,2024-03-04 12:30:00,12,74313.9,6192.8247,0.0,saml_d
SAML_003050,SAML_ACC_0380,SAML_ACC_0104,BANK_C,BANK_A,191.83826,2024-03-04 13:00:00,13,264365.78,20335.83,0.0769,saml_d
SAML_003051,SAML_ACC_0003,SAML_ACC_0247,BANK_A,BANK_C,721.34534,2024-03-04 13:30:00,10,362759.53,36275.953,0.0,saml_d
SAML_003052,SAML_ACC_0207,SAML_ACC_0300,BANK_A,BANK_C,1673.8851,2024-03-04 14:00:00,9,41807.766,4645.307,0.0,saml_d
SAML_003053,SAML_ACC_0436,SAML_ACC_0023,BANK_C,BANK_C,621.7219,2024-03-04 14:30:00,12,258514.17,21542.848,0.1667,saml_d
SAML_003054,SAML_ACC_0394,SAML_ACC_0441,BANK_C,BANK_A,95786.125,2024-03-04 15:00:00,11,222381.34,20216.486,0.0909,saml_d
SAML_003055,SAML_ACC_0021,SAML_ACC_0303,BANK_C,BANK_C,537.24585,2024-03-04 15:30:00,18,219622.55,12201.254,0.0556,saml_d
SAML_003056,SAML_ACC_0293,SAML_ACC_0013,BANK_A,BANK_A,981.3277,2024-03-04 16:00:00,14,1410773.9,100769.56,0.1429,saml_d
SAML_003057,SAML_ACC_0015,SAML_ACC_0144,BANK_B,BANK_C,4486.2754,2024-03-04 16:30:00,21,392911.0,18710.047,0.0476,saml_d
SAML_003058,SAML_ACC_0343,SAML_ACC_0218,BANK_A,BANK_A,269.26633,2024-03-04 17:00:00,13,256225.92,19709.686,0.0,saml_d
SAML_003059,SAML_ACC_0206,SAML_ACC_0183,BANK_C,BANK_B,1351.0516,2024-03-04 17:30:00,7,297459.03,42494.15,0.0,saml_d
SAML_003060,SAML_ACC_0463,SAML_ACC_0351,BANK_B,BANK_C,5624.608,2024-03-04 18:00:00,14,176213.7,12586.693,0.2857,saml_d
SAML_003061,SAML_ACC_0202,SAML_ACC_0242,BANK_C,BANK_C,1531.9232,2024-03-04 18:30:00,13,57908.6,4454.508,0.0,saml_d
SAML_003062,SAML_ACC_0120,SAML_ACC_0193,BANK_A,BANK_A,2473.0964,2024-03-04 19:00:00,10,144237.03,14423.702,0.2,saml_d
SAML_003063,SAML_ACC_0137,SAML_ACC_0465,BANK_B,BANK_C,1034.1506,2024-03-04 19:30:00,12,47466.133,3955.5107,0.0,saml_d
SAML_003064,SAML_ACC_0300,SAML_ACC_0272,BANK_B,BANK_A,144.17955,2024-03-04 20:00:00,7,27107.836,3872.5483,0.0,saml_d
SAML_003065,SAML_ACC_0295,SAML_ACC_0375,BANK_A,BANK_A,5671.3726,2024-03-04 20:30:00,6,255788.14,42631.355,0.1667,saml_d
SAML_003066,SAML_ACC_0389,SAML_ACC_0165,BANK_C,BANK_B,99694.54,2024-03-04 21:00:00,10,280989.78,28098.979,0.0,saml_d
SAML_003067,SAML_ACC_0025,SAML_ACC_0180,BANK_C,BANK_B,3092.7107,2024-03-04 21:30:00,13,152028.6,11694.507,0.0,saml_d
SAML_003068,SAML_ACC_0312,SAML_ACC_0117,BANK_C,BANK_C,4677.543,2024-03-04 22:00:00,9,31762.06,3529.118,0.2222,saml_d
SAML_003069,SAML_ACC_0234,SAML_ACC_0266,BANK_A,BANK_C,11913.715,2024-03-04 22:30:00,12,549952.25,45829.355,0.0833,saml_d
SAML_003070,SAML_ACC_0121,SAML_ACC_0378,BANK_C,BANK_A,235.41243,2024-03-04 23:00:00,14,128352.88,9168.063,0.0714,saml_d
SAML_003071,SAML_ACC_0090,SAML_ACC_0038,BANK_B,BANK_A,89772.086,2024-03-04 23:30:00,8,379963.38,47495.42,0.0,saml_d
SAML_003072,SAML_ACC_0320,SAML_ACC_0044,BANK_C,BANK_A,4467.8276,2024-03-05 00:00:00,11,110365.58,10033.235,0.0,saml_d
SAML_003073,SAML_ACC_0200,SAML_ACC_0351,BANK_C,BANK_A,77941.5,2024-03-05 00:30:00,6,109053.01,18175.5,0.0,saml_d
SAML_003074,SAML_ACC_0470,SAML_ACC_0074,BANK_B,BANK_C,688.0999,2024-03-05 01:00:00,6,15024.648,2504.1082,0.1667,saml_d
SAML_003075,SAML_ACC_0180,SAML_ACC_0438,BANK_B,BANK_B,113110.875,2024-03-05 01:30:00,15,344616.0,22974.4,0.0,saml_d
SAML_003076,SAML_ACC_0345,SAML_ACC_0369,BANK_C,BANK_C,14049.063,2024-03-05 02:00:00,8,151557.4,18944.676,0.0,saml_d
SAML_003077,SAML_ACC_0368,SAML_ACC_0226,BANK_B,BANK_C,9009.908,2024-03-05 02:30:00,13,78394.18,6030.3213,0.0769,saml_d
SAML_003078,SAML_ACC_0076,SAML_ACC_0307,BANK_A,BANK_C,4760.2188,2024-03-05 03:00:00,7,35362.582,5051.7974,0.2857,saml_d
SAML_003079,SAML_ACC_0137,SAML_ACC_0308,BANK_B,BANK_B,1813.3708,2024-03-05 03:30:00,12,47466.133,3955.5107,0.0,saml_d
SAML_003080,SAML_ACC_0138,SAML_ACC_0454,BANK_A,BANK_C,32894.586,2024-03-05 04:00:00,14,132129.58,9437.827,0.0,saml_d
SAML_003081,SAML_ACC_0496,SAML_ACC_0348,BANK_B,BANK_B,3947.0342,2024-03-05 04:30:00,8,29929.96,3741.245,0.0,saml_d
SAML_003082,SAML_ACC_0010,SAML_ACC_0476,BANK_A,BANK_A,58.31507,2024-03-05 05:00:00,14,104914.31,7493.8794,0.0714,saml_d
SAML_003083,SAML_ACC_0201,SAML_ACC_0315,BANK_A,BANK_C,319.1391,2024-03-05 05:30:00,7,123682.52,17668.932,0.0,saml_d
SAML_003084,SAML_ACC_0318,SAML_ACC_0013,BANK_C,BANK_A,2055.57,2024-03-05 06:00:00,16,119850.41,7490.6504,0.0625,saml_d
SAML_003085,SAML_ACC_0346,SAML_ACC_0425,BANK_B,BANK_A,5541.375,2024-03-05 06:30:00,8,67748.22,8468.527,0.0,saml_d
SAML_003086,SAML_ACC_0483,SAML_ACC_0012,BANK_B,BANK_A,2661.9734,2024-03-05 07:00:00,11,243324.84,22120.441,0.0,saml_d
SAML_003087,SAML_ACC_0219,SAML_ACC_0050,BANK_B,BANK_C,34130.324,2024-03-05 07:30:00,10,182213.81,18221.38,0.0,saml_d
SAML_003088,SAML_ACC_0060,SAML_ACC_0488,BANK_A,BANK_A,60.207462,2024-03-05 08:00:00,6,94491.17,15748.528,0.0,saml_d
SAML_003089,SAML_ACC_0479,SAML_ACC_0313,BANK_C,BANK_C,3972.599,2024-03-05 08:30:00,12,214261.44,17855.12,0.0833,saml_d
SAML_003090,SAML_ACC_0147,SAML_ACC_0434,BANK_B,BANK_A,78.57405,2024-03-05 09:00:00,9,46568.664,5174.296,0.1111,saml_d
SAML_003091,SAML_ACC_0107,SAML_ACC_0249,BANK_C,BANK_C,13621.7705,2024-03-05 09:30:00,11,172711.34,15701.032,0.1818,saml_d
SAML_003092,SAML_ACC_0038,SAML_ACC_0119,BANK_C,BANK_C,2467.8005,2024-03-05 10:00:00,10,44939.332,4493.933,0.0,saml_d
SAML_003093,SAML_ACC_0134,SAML_ACC_0057,BANK_A,BANK_C,6899.6084,2024-03-05 10:30:00,12,578726.3,48227.19,0.25,saml_d
SAML_003094,SAML_ACC_0399,SAML_ACC_0182,BANK_B,BANK_A,529.65936,2024-03-05 11:00:00,19,67009.98,3526.8408,0.0526,saml_d
SAML_003095,SAML_ACC_0221,SAML_ACC_0450,BANK_C,BANK_C,38519.883,2024-03-05 11:30:00,13,434463.2,33420.246,0.0,saml_d
SAML_003096,SAML_ACC_0303,SAML_ACC_0264,BANK_B,BANK_A,23943.432,2024-03-05 12:00:00,11,87799.73,7981.7935,0.0,saml_d
SAML_003097,SAML_ACC_0429,SAML_ACC_0106,BANK_B,BANK_B,9576.702,2024-03-05 12:30:00,6,184935.9,30822.65,0.0,saml_d
SAML_003098,SAML_ACC_0133,SAML_ACC_0191,BANK_B,BANK_A,2300.6926,2024-03-05 13:00:00,13,81882.805,6298.6772,0.0,saml_d
SAML_003099,SAML_ACC_0334,SAML_ACC_0137,BANK_C,BANK_A,9506.344,2024-03-05 13:30:00,12,407722.62,33976.887,0.1667,saml_d
SAML_003100,SAML_ACC_0053,SAML_ACC_0188,BANK_A,BANK_C,725.0313,2024-03-05 14:00:00,9,34890.258,3876.6953,0.1111,saml_d
SAML_003101,SAML_ACC_0450,SAML_ACC_0120,BANK_A,BANK_A,16499.928,2024-03-05 14:30:00,20,205743.94,10287.197,0.1,saml_d
SAML_003102,SAML_ACC_0062,SAML_ACC_0242,BANK_C,BANK_B,80737.77,2024-03-05 15:00:00,5,104249.84,20849.969,0.0,saml_d
SAML_003103,SAML_ACC_0023,SAML_ACC_0319,BANK_B,BANK_C,25367.424,2024-03-05 15:30:00,7,463507.3,66215.33,0.2857,saml_d
SAML_003104,SAML_ACC_0044,SAML_ACC_0072,BANK_B,BANK_A,692.8372,2024-03-05 16:00:00,9,31828.352,3536.4836,0.2222,saml_d
SAML_003105,SAML_ACC_0308,SAML_ACC_0243,BANK_A,BANK_A,6141.5635,2024-03-05 16:30:00,18,338514.53,18806.363,0.1667,saml_d
SAML_003106,SAML_ACC_0046,SAML_ACC_0131,BANK_C,BANK_C,224.46436,2024-03-05 17:00:00,9,76553.77,8505.975,0.0,saml_d
SAML_003107,SAML_ACC_0147,SAML_ACC_0457,BANK_C,BANK_C,9365.431,2024-03-05 17:30:00,9,46568.664,5174.296,0.1111,saml_d
SAML_003108,SAML_ACC_0216,SAML_ACC_0269,BANK_A,BANK_A,7340.827,2024-03-05 18:00:00,14,159898.2,11421.3,0.1429,saml_d
SAML_003109,SAML_ACC_0340,SAML_ACC_0393,BANK_C,BANK_A,70.836,2024-03-05 18:30:00,7,55240.24,7891.4624,0.0,saml_d
SAML_003110,SAML_ACC_0047,SAML_ACC_0479,BANK_C,BANK_C,291.90613,2024-03-05 19:00:00,7,121634.11,17376.303,0.0,saml_d
SAML_003111,SAML_ACC_0347,SAML_ACC_0473,BANK_A,BANK_C,1692.0942,2024-03-05 19:30:00,11,196100.34,17827.305,0.0,saml_d
SAML_003112,SAML_ACC_0308,SAML_ACC_0052,BANK_A,BANK_B,1633.1738,2024-03-05 20:00:00,18,338514.53,18806.363,0.1667,saml_d
SAML_003113,SAML_ACC_0024,SAML_ACC_0492,BANK_C,BANK_B,265.34906,2024-03-05 20:30:00,11,51668.137,4697.1035,0.0,saml_d
SAML_003114,SAML_ACC_0145,SAML_ACC_0062,BANK_C,BANK_B,6489.6084,2024-03-05 21:00:00,18,105135.664,5840.87,0.0,saml_d
SAML_003115,SAML_ACC_0089,SAML_ACC_0119,BANK_A,BANK_C,4929.275,2024-03-05 21:30:00,13,172559.89,13273.838,0.1538,saml_d
SAML_003116,SAML_ACC_0174,SAML_ACC_0365,BANK_A,BANK_C,2021.2305,2024-03-05 22:00:00,7,23619.775,3374.2537,0.0,saml_d
SAML_003117,SAML_ACC_0064,SAML_ACC_0264,BANK_B,BANK_C,657.48175,2024-03-05 22:30:00,10,73954.445,7395.444,0.1,saml_d
SAML_003118,SAML_ACC_0119,SAML_ACC_0239,BANK_C,BANK_A,24280.146,2024-03-05 23:00:00,13,173842.48,13372.499,0.0,saml_d
SAML_003119,SAML_ACC_0223,SAML_ACC_0351,BANK_C,BANK_C,81700.41,2024-03-05 23:30:00,13,2679073.8,206082.6,0.0,saml_d
SAML_003120,SAML_ACC_0156,SAML_ACC_0381,BANK_A,BANK_A,1133.2864,2024-03-06 00:00:00,18,1956351.0,108686.17,0.0556,saml_d
SAML_003121,SAML_ACC_0178,SAML_ACC_0255,BANK_A,BANK_C,876.2629,2024-03-06 00:30:00,10,62623.336,6262.333,0.0,saml_d
SAML_003122,SAML_ACC_0320,SAML_ACC_0173,BANK_B,BANK_C,7961.8394,2024-03-06 01:00:00,11,110365.58,10033.235,0.0,saml_d
SAML_003123,SAML_ACC_0412,SAML_ACC_0309,BANK_B,BANK_A,1456.718,2024-03-06 01:30:00,6,1424242.9,237373.83,0.0,saml_d
SAML_003124,SAML_ACC_0342,SAML_ACC_0237,BANK_A,BANK_C,2255.6775,2024-03-06 02:00:00,8,50960.566,6370.071,0.0,saml_d
SAML_003125,SAML_ACC_0056,SAML_ACC_0319,BANK_C,BANK_C,13086.105,2024-03-06 02:30:00,8,51026.207,6378.276,0.125,saml_d
SAML_003126,SAML_ACC_0059,SAML_ACC_0095,BANK_B,BANK_C,65.45009,2024-03-06 03:00:00,8,96751.53,12093.941,0.125,saml_d
SAML_003127,SAML_ACC_0389,SAML_ACC_0337,BANK_A,BANK_B,41631.18,2024-03-06 03:30:00,10,280989.78,28098.979,0.0,saml_d
SAML_003128,SAML_ACC_0438,SAML_ACC_0495,BANK_A,BANK_C,3447.3499,2024-03-06 04:00:00,11,62356.13,5668.739,0.0909,saml_d
SAML_003129,SAML_ACC_0428,SAML_ACC_0057,BANK_A,BANK_A,1308.9934,2024-03-06 04:30:00,16,266297.78,16643.611,0.125,saml_d
SAML_003130,SAML_ACC_0426,SAML_ACC_0438,BANK_C,BANK_A,2493.7222,2024-03-06 05:00:00,10,542882.0,54288.2,0.0,saml_d
SAML_003131,SAML_ACC_0456,SAML_ACC_0403,BANK_A,BANK_A,2765.1736,2024-03-06 05:30:00,12,68715.17,5726.264,0.0833,saml_d
SAML_003132,SAML_ACC_0381,SAML_ACC_0067,BANK_A,BANK_C,93.465965,2024-03-06 06:00:00,11,73690.88,6699.1714,0.1818,saml_d
SAML_003133,SAML_ACC_0486,SAML_ACC_0046,BANK_C,BANK_A,59271.062,2024-03-06 06:30:00,10,166377.14,16637.715,0.1,saml_d
SAML_003134,SAML_ACC_0220,SAML_ACC_0094,BANK_A,BANK_B,3237.8062,2024-03-06 07:00:00,14,429628.1,30687.72,0.2143,saml_d
SAML_003135,SAML_ACC_0185,SAML_ACC_0138,BANK_A,BANK_A,7230.072,2024-03-06 07:30:00,12,164015.66,13667.972,0.1667,saml_d
SAML_003136,SAML_ACC_0047,SAML_ACC_0369,BANK_B,BANK_C,19992.242,2024-03-06 08:00:00,7,121634.11,17376.303,0.0,saml_d
SAML_003137,SAML_ACC_0460,SAML_ACC_0093,BANK_A,BANK_B,386.71002,2024-03-06 08:30:00,10,32359.555,3235.9556,0.0,saml_d
SAML_003138,SAML_ACC_0377,SAML_ACC_0232,BANK_C,BANK_A,7684.371,2024-03-06 09:00:00,4,22432.047,5608.0117,0.0,saml_d
SAML_003139,SAML_ACC_0409,SAML_ACC_0402,BANK_B,BANK_B,1745.3629,2024-03-06 09:30:00,7,29430.723,4204.389,0.2857,saml_d
SAML_003140,SAML_ACC_0102,SAML_ACC_0396,BANK_A,BANK_A,16212.561,2024-03-06 10:00:00,11,103382.695,9398.427,0.0,saml_d
SAML_003141,SAML_ACC_0044,SAML_ACC_0049,BANK_C,BANK_C,42.332077,2024-03-06 10:30:00,9,31828.352,3536.4836,0.2222,saml_d
SAML_003142,SAML_ACC_0015,SAML_ACC_0023,BANK_A,BANK_B,2445.0269,2024-03-06 11:00:00,21,392911.0,18710.047,0.0476,saml_d
SAML_003143,SAML_ACC_0236,SAML_ACC_0062,BANK_B,BANK_A,892.7965,2024-03-06 11:30:00,11,66509.766,6046.3423,0.0,saml_d
SAML_003144,SAML_ACC_0361,SAML_ACC_0267,BANK_C,BANK_A,7076.4375,2024-03-06 12:00:00,11,246976.6,22452.416,0.0,saml_d
SAML_003145,SAML_ACC_0051,SAML_ACC_0329,BANK_B,BANK_B,7631.8716,2024-03-06 12:30:00,13,29376.797,2259.7537,0.0769,saml_d
SAML_003146,SAML_ACC_0309,SAML_ACC_0118,BANK_C,BANK_B,723.96875,2024-03-06 13:00:00,14,265879.2,18991.371,0.0714,saml_d
SAML_003147,SAML_ACC_0034,SAML_ACC_0440,BANK_C,BANK_B,717.4134,2024-03-06 13:30:00,11,1011089.7,91917.25,0.0,saml_d
SAML_003148,SAML_ACC_0124,SAML_ACC_0088,BANK_A,BANK_B,2389.0935,2024-03-06 14:00:00,6,104107.62,17351.27,0.3333,saml_d
SAML_003149,SAML_ACC_0493,SAML_ACC_0089,BANK_C,BANK_A,496.06924,2024-03-06 14:30:00,14,125488.664,8963.476,0.0714,saml_d
SAML_003150,SAML_ACC_0077,SAML_ACC_0055,BANK_C,BANK_A,16058.079,2024-03-06 15:00:00,11,169610.1,15419.1,0.1818,saml_d
SAML_003151,SAML_ACC_0392,SAML_ACC_0153,BANK_A,BANK_A,1424.5134,2024-03-06 15:30:00,17,355891.62,20934.8,0.1176,saml_d
SAML_003152,SAML_ACC_0123,SAML_ACC_0239,BANK_C,BANK_C,8.899754,2024-03-06 16:00:00,15,231297.05,15419.803,0.1333,saml_d
SAML_003153,SAML_ACC_0205,SAML_ACC_0265,BANK_C,BANK_B,1408.6061,2024-03-06 16:30:00,12,595005.9,49583.824,0.0,saml_d
SAML_003154,SAML_ACC_0228,SAML_ACC_0268,BANK_C,BANK_A,373.4979,2024-03-06 17:00:00,13,269889.2,20760.707,0.0769,saml_d
SAML_003155,SAML_ACC_0070,SAML_ACC_0395,BANK_C,BANK_B,114.14258,2024-03-06 17:30:00,9,130396.48,14488.498,0.0,saml_d
SAML_003156,SAML_ACC_0230,SAML_ACC_0113,BANK_A,BANK_B,250.92316,2024-03-06 18:00:00,9,25059.2,2784.3555,0.2222,saml_d
SAML_003157,SAML_ACC_0480,SAML_ACC_0166,BANK_A,BANK_A,3710.1106,2024-03-06 18:30:00,6,122950.28,20491.713,0.3333,saml_d
SAML_003158,SAML_ACC_0021,SAML_ACC_0156,BANK_B,BANK_B,42500.95,2024-03-06 19:00:00,18,219622.55,12201.254,0.0556,saml_d
SAML_003159,SAML_ACC_0108,SAML_ACC_0008,BANK_C,BANK_B,5576.792,2024-03-06 19:30:00,7,22902.21,3271.7444,0.1429,saml_d
SAML_003160,SAML_ACC_0364,SAML_ACC_0202,BANK_A,BANK_B,886.2448,2024-03-06 20:00:00,7,34537.64,4933.9487,0.0,saml_d
SAML_003161,SAML_ACC_0241,SAML_ACC_0217,BANK_C,BANK_B,7419.0654,2024-03-06 20:30:00,13,318049.78,24465.367,0.0769,saml_d
SAML_003162,SAML_ACC_0251,SAML_ACC_0431,BANK_A,BANK_B,1190.1318,2024-03-06 21:00:00,16,762892.8,47680.8,0.1875,saml_d
SAML_003163,SAML_ACC_0135,SAML_ACC_0292,BANK_B,BANK_A,743.0767,2024-03-06 21:30:00,9,90046.48,10005.164,0.1111,saml_d
SAML_003164,SAML_ACC_0090,SAML_ACC_0381,BANK_C,BANK_A,296.27103,2024-03-06 22:00:00,8,379963.38,47495.42,0.0,saml_d
SAML_003165,SAML_ACC_0079,SAML_ACC_0050,BANK_B,BANK_B,89.688484,2024-03-06 22:30:00,14,183634.56,13116.755,0.0,saml_d
SAML_003166,SAML_ACC_0440,SAML_ACC_0107,BANK_B,BANK_B,1366.6976,2024-03-06 23:00:00,8,162711.53,20338.941,0.0,saml_d
SAML_003167,SAML_ACC_0177,SAML_ACC_0009,BANK_B,BANK_B,4089.2097,2024-03-06 23:30:00,12,1184229.1,98685.76,0.0833,saml_d
SAML_003168,SAML_ACC_0298,SAML_ACC_0233,BANK_A,BANK_C,2457.1382,2024-03-07 00:00:00,10,142700.66,14270.065,0.0,saml_d
SAML_003169,SAML_ACC_0407,SAML_ACC_0188,BANK_C,BANK_B,1297.3334,2024-03-07 00:30:00,11,112554.74,10232.249,0.0,saml_d
SAML_003170,SAML_ACC_0308,SAML_ACC_0456,BANK_A,BANK_C,449.66727,2024-03-07 01:00:00,18,338514.53,18806.363,0.1667,saml_d
SAML_003171,SAML_ACC_0102,SAML_ACC_0323,BANK_A,BANK_C,10061.71,2024-03-07 01:30:00,11,103382.695,9398.427,0.0,saml_d
SAML_003172,SAML_ACC_0361,SAML_ACC_0309,BANK_C,BANK_C,213.94868,2024-03-07 02:00:00,11,246976.6,22452.416,0.0,saml_d
SAML_003173,SAML_ACC_0335,SAML_ACC_0338,BANK_C,BANK_A,14073.598,2024-03-07 02:30:00,15,294041.38,19602.758,0.0667,saml_d
SAML_003174,SAML_ACC_0112,SAML_ACC_0110,BANK_C,BANK_C,401.64392,2024-03-07 03:00:00,20,203927.31,10196.365,0.1,saml_d
SAML_003175,SAML_ACC_0181,SAML_ACC_0483,BANK_C,BANK_B,661.91,2024-03-07 03:30:00,9,45158.33,5017.592,0.1111,saml_d
SAML_003176,SAML_ACC_0104,SAML_ACC_0145,BANK_A,BANK_B,158.60703,2024-03-07 04:00:00,5,39641.344,7928.269,0.0,saml_d
SAML_003177,SAML_ACC_0016,SAML_ACC_0228,BANK_C,BANK_A,1093.5621,2024-03-07 04:30:00,11,103964.9,9451.3545,0.1818,saml_d
SAML_003178,SAML_ACC_0096,SAML_ACC_0309,BANK_C,BANK_A,20965.32,2024-03-07 05:00:00,9,393689.56,43743.285,0.0,saml_d
SAML_003179,SAML_ACC_0293,SAML_ACC_0412,BANK_C,BANK_B,8360.355,2024-03-07 05:30:00,14,1410773.9,100769.56,0.1429,saml_d
SAML_003180,SAML_ACC_0146,SAML_ACC_0114,BANK_B,BANK_A,21096.115,2024-03-07 06:00:00,15,87670.94,5844.729,0.2,saml_d
SAML_003181,SAML_ACC_0404,SAML_ACC_0063,BANK_C,BANK_A,8469.994,2024-03-07 06:30:00,12,80210.96,6684.2466,0.25,saml_d
SAML_003182,SAML_ACC_0302,SAML_ACC_0399,BANK_C,BANK_C,327.88416,2024-03-07 07:00:00,19,242393.03,12757.528,0.1579,saml_d
SAML_003183,SAML_ACC_0002,SAML_ACC_0275,BANK_A,BANK_C,1538.2821,2024-03-07 07:30:00,10,333927.72,33392.773,0.1,saml_d
SAML_003184,SAML_ACC_0119,SAML_ACC_0124,BANK_B,BANK_A,626.15735,2024-03-07 08:00:00,13,173842.48,13372.499,0.0,saml_d
SAML_003185,SAML_ACC_0343,SAML_ACC_0086,BANK_A,BANK_B,42665.668,2024-03-07 08:30:00,13,256225.92,19709.686,0.0,saml_d
SAML_003186,SAML_ACC_0094,SAML_ACC_0070,BANK_B,BANK_C,272.16885,2024-03-07 09:00:00,4,600816.25,150204.06,0.0,saml_d
SAML_003187,SAML_ACC_0191,SAML_ACC_0047,BANK_A,BANK_B,17807.863,2024-03-07 09:30:00,8,43759.152,5469.894,0.0,saml_d
SAML_003188,SAML_ACC_0003,SAML_ACC_0199,BANK_A,BANK_A,17781.39,2024-03-07 10:00:00,10,362759.53,36275.953,0.0,saml_d
SAML_003189,SAML_ACC_0430,SAML_ACC_0364,BANK_C,BANK_B,115756.07,2024-03-07 10:30:00,7,227106.02,32443.719,0.0,saml_d
SAML_003190,SAML_ACC_0487,SAML_ACC_0432,BANK_C,BANK_B,1313.7314,2024-03-07 11:00:00,10,302709.6,30270.96,0.0,saml_d
SAML_003191,SAML_ACC_0111,SAML_ACC_0201,BANK_B,BANK_B,12389.992,2024-03-07 11:30:00,12,458280.44,38190.035,0.0,saml_d
SAML_003192,SAML_ACC_0177,SAML_ACC_0276,BANK_B,BANK_B,285873.22,2024-03-07 12:00:00,12,1184229.1,98685.76,0.0833,saml_d
SAML_003193,SAML_ACC_0257,SAML_ACC_0037,BANK_B,BANK_A,866.7206,2024-03-07 12:30:00,15,339165.6,22611.04,0.1333,saml_d
SAML_003194,SAML_ACC_0361,SAML_ACC_0203,BANK_C,BANK_A,138.36838,2024-03-07 13:00:00,11,246976.6,22452.416,0.0,saml_d
SAML_003195,SAML_ACC_0022,SAML_ACC_0130,BANK_A,BANK_C,69.406456,2024-03-07 13:30:00,9,21880.098,2431.122,0.1111,saml_d
SAML_003196,SAML_ACC_0477,SAML_ACC_0448,BANK_B,BANK_C,12399.656,2024-03-07 14:00:00,9,460612.9,51179.21,0.2222,saml_d
SAML_003197,SAML_ACC_0398,SAML_ACC_0470,BANK_C,BANK_C,68.97193,2024-03-07 14:30:00,10,57906.273,5790.6274,0.1,saml_d
SAML_003198,SAML_ACC_0496,SAML_ACC_0496,BANK_C,BANK_C,1415.6753,2024-03-07 15:00:00,8,29929.96,3741.245,0.0,saml_d
SAML_003199,SAML_ACC_0220,SAML_ACC_0292,BANK_A,BANK_B,7148.2754,2024-03-07 15:30:00,14,429628.1,30687.72,0.2143,saml_d
SAML_003200,SAML_ACC_0469,SAML_ACC_0389,BANK_A,BANK_C,4317.1514,2024-03-07 16:00:00,6,22527.023,3754.504,0.0,saml_d
SAML_003201,SAML_ACC_0173,SAML_ACC_0064,BANK_C,BANK_C,6980.597,2024-03-07 16:30:00,11,150729.22,13702.656,0.0909,saml_d
SAML_003202,SAML_ACC_0224,SAML_ACC_0263,BANK_A,BANK_B,4649.8013,2024-03-07 17:00:00,9,30672.748,3408.0833,0.0,saml_d
SAML_003203,SAML_ACC_0390,SAML_ACC_0454,BANK_A,BANK_A,38473.758,2024-03-07 17:30:00,9,71350.04,7927.782,0.0,saml_d
