Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,currency,originator_bank,beneficiary_bank,originator_country,beneficiary_country,typology,risk_score,alert_flag,dataset_source
2022/09/01 00:28,13347,8353DFA70,13347,8353DFA70,23438.84,US Dollar,23438.84,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.0008948184846621632,False,ibm_aml
2022/09/01 00:07,25604,8289FFD70,25604,8289FFD70,14.29,US Dollar,14.29,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.011825049620306227,False,ibm_aml
2022/09/01 00:20,253053,82A5AEF90,253053,82A5AEF90,236777.77,US Dollar,236777.77,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4626619899540026,False,ibm_aml
2022/09/01 00:19,120523,8302C1F30,120523,8302C1F30,226986.98,US Dollar,226986.98,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.21420512682537324,False,ibm_aml
2022/09/01 00:01,14586,83E83AF70,14586,83E83AF70,8.51,US Dollar,8.51,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.009919868716205482,False,ibm_aml
2022/09/01 00:26,211753,805402C10,2954,80F22B770,42143.66,US Dollar,42143.66,US Dollar,Wire,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4348556160346885,False,ibm_aml
2022/09/01 00:14,64147,82A3F7EB0,64147,82A3F7EB0,16.44,US Dollar,16.44,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.31784445357950863,False,ibm_aml
2022/09/01 00:17,247769,8396ACEB0,247769,8396ACEB0,528.24,US Dollar,528.24,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3859709169277171,False,ibm_aml
2022/09/01 00:20,158750,82EFBE620,158750,82EFBE620,57831.52,US Dollar,57831.52,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.04847444292222014,False,ibm_aml
2022/09/01 00:22,8903,81834BF60,34340,840B57E60,8325.01,US Dollar,8325.01,US Dollar,Wire,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.032775109367845445,False,ibm_aml
2022/09/01 00:29,249537,816AFC080,29574,81ED3DB90,16541.78,US Dollar,16541.78,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.492830855557267,False,ibm_aml
2022/09/01 00:24,1208,806077CB0,266590,8255185E0,39450.13,US Dollar,39450.13,US Dollar,Cash,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1528699454894275,False,ibm_aml
2022/09/01 00:13,221373,8092CB700,137532,80EE61030,8271.21,US Dollar,8271.21,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2416535272031035,False,ibm_aml
2022/09/01 00:01,28291,805799EC0,28291,805799EC0,23.54,US Dollar,23.54,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2142289075196414,False,ibm_aml
2022/09/01 00:27,10094,804A96550,10094,804A96550,1177971.0,US Dollar,1177971.0,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.12105596900350657,False,ibm_aml
2022/09/01 00:20,18500,80DB0BB20,18500,80DB0BB20,649751.4,US Dollar,649751.4,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.0038594763241396324,False,ibm_aml
2022/09/01 00:14,544,8003A74A0,544,8003A74A0,9.16,US Dollar,9.16,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.14806629949778816,False,ibm_aml
2022/09/01 00:09,23602,80172F4B0,952,80183EA60,5509.91,US Dollar,5509.91,US Dollar,Cash,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2899667791814208,False,ibm_aml
2022/09/01 00:04,13514,85217DA90,13514,85217DA90,11.43,US Dollar,11.43,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.38276699826689076,False,ibm_aml
2022/09/01 00:08,12582,80887B0D0,12582,80887B0D0,8.41,US Dollar,8.41,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.49803889268796514,False,ibm_aml
2022/09/01 00:29,281213,833E33D30,281213,833E33D30,14.68,US Dollar,14.68,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2866384950066652,False,ibm_aml
2022/09/01 00:29,13843,807F5C850,13843,807F5C850,19255.75,US Dollar,19255.75,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.37041080140274263,False,ibm_aml
2022/09/01 00:26,27283,81B22C270,27283,81B22C270,19.5,US Dollar,19.5,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.30390316554806773,False,ibm_aml
2022/09/01 00:10,5655,8044DF3E0,5655,8044DF3E0,804951.8,US Dollar,804951.8,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.09315279607382154,False,ibm_aml
2022/09/01 00:27,2143266,83502B3F0,2143266,83502B3F0,1776050.8,US Dollar,1776050.8,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.16599863441094587,False,ibm_aml
2022/09/01 00:11,367622,84F7078F0,367622,84F7078F0,1654.62,US Dollar,1654.62,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.17377642220503775,False,ibm_aml
2022/09/01 00:23,2310,825546350,1167235,8492E16C0,97360.66,US Dollar,97360.66,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.043935506127835866,False,ibm_aml
2022/09/01 00:13,133809,80D536D40,133809,80D536D40,4010772.2,US Dollar,4010772.2,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.24944425888629307,False,ibm_aml
2022/09/01 00:10,50612,822D78F70,50612,822D78F70,21.31,US Dollar,21.31,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.39641192162814676,False,ibm_aml
2022/09/01 00:25,11796,81CCCB9D0,11796,81CCCB9D0,14.75,US Dollar,14.75,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.055665546752896755,False,ibm_aml
2022/09/01 00:04,115527,84A428B60,115527,84A428B60,7.3,US Dollar,7.3,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.071304074308572,False,ibm_aml
2022/09/01 00:04,215784,806391500,215784,806391500,548823.3,US Dollar,548823.3,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1055533777384855,False,ibm_aml
2022/09/01 00:11,48639,85110FDD0,48639,85110FDD0,20.1,US Dollar,20.1,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.14454246200968407,False,ibm_aml
2022/09/01 00:13,29977,83192CE10,29977,83192CE10,16.01,US Dollar,16.01,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.07025869204122587,False,ibm_aml
2022/09/01 00:22,8513,804B0B060,28868,80B974330,38721.41,US Dollar,38721.41,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.46791281264182544,False,ibm_aml
2022/09/01 00:03,2187847,849CCC690,2187847,849CCC690,13.83,US Dollar,13.83,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.25483163699592637,False,ibm_aml
2022/09/01 00:19,2100052,84EDE5C00,2100052,84EDE5C00,10739.49,US Dollar,10739.49,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.030302465942656787,False,ibm_aml
2022/09/01 00:20,219086,80CF57F00,219086,80CF57F00,808.17,US Dollar,808.17,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2643999663227116,False,ibm_aml
2022/09/01 00:06,9376,8221E2380,212490,84F9A03D0,72.42,US Dollar,72.42,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.028408923572711575,False,ibm_aml
2022/09/01 00:16,18824,80989BAB0,18824,80989BAB0,464.26,US Dollar,464.26,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.34595439843604714,False,ibm_aml
2022/09/01 00:14,24407,827CA8C00,52304,84A114F00,3217.56,US Dollar,3217.56,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.39554887963298896,False,ibm_aml
2022/09/01 00:17,11848,8063DD0F0,125418,80B8DE680,1123914.0,US Dollar,1123914.0,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3451171559000523,False,ibm_aml
2022/09/01 00:21,1173103,84458BF90,1173103,84458BF90,484.15,US Dollar,484.15,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.23245393401186315,False,ibm_aml
2022/09/01 00:05,225431,81891A660,225431,81891A660,175037.4,US Dollar,175037.4,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.36631533043079845,False,ibm_aml
2022/09/01 00:15,261766,828970FB0,261766,828970FB0,5.69,US Dollar,5.69,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.032552074964618205,False,ibm_aml
2022/09/01 00:17,952,800634BE0,11304,8007D6CE0,5315.34,US Dollar,5315.34,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.27274290436631726,False,ibm_aml
2022/09/01 00:01,56218,82A88A6C0,56218,82A88A6C0,17016.94,US Dollar,17016.94,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.19780517039508816,False,ibm_aml
2022/09/01 00:01,183442,827419650,183442,827419650,14.77,US Dollar,14.77,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4305957492683849,False,ibm_aml
2022/09/01 00:18,1135369,851EDD0C0,1135369,851EDD0C0,12098.42,US Dollar,12098.42,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3161704795829374,False,ibm_aml
2022/09/01 00:13,1216,800C26350,1216,800C26350,11.41,Euro,11.41,Euro,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.047313878995387804,False,ibm_aml
2022/09/01 00:04,207834,851924040,5665,82FFA3B50,28.23,US Dollar,28.23,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.0642751733724295,False,ibm_aml
2022/09/01 00:02,3100372,828D0DA40,3100372,828D0DA40,10945.12,US Dollar,10945.12,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3848421773069185,False,ibm_aml
2022/09/01 00:23,16792,80730E390,211755,81EF5EC90,36691.06,US Dollar,36691.06,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.14219062044643266,False,ibm_aml
2022/09/01 00:19,24833,8106547E0,24833,8106547E0,4381234.5,US Dollar,4381234.5,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.10658919002769779,False,ibm_aml
2022/09/01 00:00,1104322,83964C030,161248,84EA866F0,57969.84,US Dollar,57969.84,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.25231648769424947,False,ibm_aml
2022/09/01 00:15,2111196,82927A6C0,2111196,82927A6C0,6840.88,US Dollar,6840.88,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.032318703774145585,False,ibm_aml
2022/09/01 00:13,18252,803A14740,18252,803A14740,91924.67,US Dollar,91924.67,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3741668401666688,False,ibm_aml
2022/09/01 00:04,120788,81A132A50,120788,81A132A50,339621.62,US Dollar,339621.62,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2565691592356982,False,ibm_aml
2022/09/01 00:18,177341,821FA03A0,280106,832A61F80,13575.36,US Dollar,13575.36,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.22886088032497742,False,ibm_aml
2022/09/01 00:03,262900,82F6C2700,262900,82F6C2700,45400.68,US Dollar,45400.68,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.23985283635084043,False,ibm_aml
2022/09/01 00:01,3169054,8495BA8D0,3169054,8495BA8D0,7355.56,US Dollar,7355.56,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.48641766357070915,False,ibm_aml
2022/09/01 00:16,8285,803D20250,218608,82748F0E0,829.63,US Dollar,829.63,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.07085994717730226,False,ibm_aml
2022/09/01 00:23,140569,825843C20,140569,825843C20,19.95,US Dollar,19.95,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3334591789278376,False,ibm_aml
2022/09/01 00:15,20,807CCEC80,20,807CCEC80,10.55,US Dollar,10.55,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.48660905031703416,False,ibm_aml
2022/09/01 00:12,57138,845CCCB70,57138,845CCCB70,59893.25,US Dollar,59893.25,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.25397343926956734,False,ibm_aml
2022/09/01 00:21,178105,81EF526D0,269178,8512DADA0,228.77,US Dollar,228.77,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4081061850054663,False,ibm_aml
2022/09/01 00:26,178252,81E51DB20,178252,81E51DB20,23.19,US Dollar,23.19,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4770398488092884,False,ibm_aml
2022/09/01 00:19,3187129,84CB23A60,2117346,84CB22840,0.03,US Dollar,0.03,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3783029512574187,False,ibm_aml
2022/09/01 00:12,1601,8003638A0,7810,8087E9450,20463.14,US Dollar,20463.14,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4093255060699049,False,ibm_aml
2022/09/01 00:28,257259,81A74D4A0,257259,81A74D4A0,70465.12,US Dollar,70465.12,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2852867735439837,False,ibm_aml
2022/09/01 00:29,7061,80395F040,126109,839012B70,28475.4,US Dollar,28475.4,US Dollar,Cash,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.06250236230293721,False,ibm_aml
2022/09/01 00:21,22693,81305F120,19022,813BFF540,23352.43,US Dollar,23352.43,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2877179415047562,False,ibm_aml
2022/09/01 00:07,17976,803E13FA0,17976,803E13FA0,21.08,US Dollar,21.08,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.48310894600174537,False,ibm_aml
2022/09/01 00:00,9028,82746C150,9028,82746C150,4167.35,US Dollar,4167.35,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3355822703329056,False,ibm_aml
2022/09/01 00:07,196638,833922DC0,196638,833922DC0,214.42,US Dollar,214.42,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2599094171027709,False,ibm_aml
2022/09/01 00:24,247191,827E62660,1139288,84BE6C410,57297.79,US Dollar,57297.79,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.21359231130929568,False,ibm_aml
2022/09/01 00:06,17569,802E51D70,5610,8059F3120,5797.53,US Dollar,5797.53,US Dollar,Cash,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.33256966978628133,False,ibm_aml
2022/09/01 00:25,213639,8095C9AA0,213639,8095C9AA0,366124.2,US Dollar,366124.2,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.40938618304884766,False,ibm_aml
2022/09/01 00:24,18170,826EA2D00,299471,826EA2D50,4818.53,US Dollar,4818.53,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.0753826561930453,False,ibm_aml
2022/09/01 00:27,147371,8445CEDA0,25580,804317190,31.53,US Dollar,31.53,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3622647143466566,False,ibm_aml
2022/09/01 00:25,23435,805658B70,225042,844F71800,387.99,US Dollar,387.99,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2509457732513593,False,ibm_aml
2022/09/01 00:26,285617,828CA7010,262819,831C4E060,3349.2,US Dollar,3349.2,US Dollar,Wire,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.30355403838621753,False,ibm_aml
2022/09/01 00:03,135385,80EB0D8B0,135385,80EB0D8B0,13.15,US Dollar,13.15,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4899641239193594,False,ibm_aml
2022/09/01 00:29,3101185,82C006100,3101185,82C006100,55.88,UK Pound,55.88,UK Pound,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3105249902365923,False,ibm_aml
2022/09/01 00:21,2121590,831AFF620,2121590,831AFF620,5.57,US Dollar,5.57,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.06463274892325543,False,ibm_aml
2022/09/01 00:19,13688,808B19070,13688,808B19070,30002.29,US Dollar,30002.29,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.00318140484313284,False,ibm_aml
2022/09/01 00:24,16030,813F3A860,16030,813F3A860,160.23,US Dollar,160.23,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3077892463785357,False,ibm_aml
2022/09/01 00:05,256785,816476770,256785,816476770,82721.79,US Dollar,82721.79,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.17617040166324088,False,ibm_aml
2022/09/01 00:17,125106,809E6BF20,125106,809E6BF20,3.27,US Dollar,3.27,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.21374428420506625,False,ibm_aml
2022/09/01 00:16,57365,847229D70,57365,847229D70,7.84,US Dollar,7.84,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3080184204488199,False,ibm_aml
2022/09/01 00:15,244870,82AA595E0,244870,82AA595E0,16.14,US Dollar,16.14,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3578384452826804,False,ibm_aml
2022/09/01 00:04,325560,80A10DEC0,24407,80A10D520,3792.87,US Dollar,3792.87,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4292905820946457,False,ibm_aml
2022/09/01 00:13,146160,84D3000C0,146160,84D3000C0,24.84,US Dollar,24.84,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2699260712464816,False,ibm_aml
2022/09/01 00:18,35705,803A91EE0,35705,803A91EE0,31286.97,US Dollar,31286.97,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.04608912174785251,False,ibm_aml
2022/09/01 00:10,6845,80B925450,6845,80B925450,370.75,US Dollar,370.75,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.18753625082984576,False,ibm_aml
2022/09/01 00:02,70,100428660,23602,805263D40,29214.31,US Dollar,29214.31,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2747364251541671,False,ibm_aml
2022/09/01 00:27,44400,81CE40500,44400,81CE40500,10.09,US Dollar,10.09,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.28338481488067774,False,ibm_aml
2022/09/01 00:22,115813,82D1ED000,115813,82D1ED000,414301.2,US Dollar,414301.2,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.43191551234747666,False,ibm_aml
2022/09/01 00:00,213723,80EDE72E0,213723,80EDE72E0,87308.0,US Dollar,87308.0,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.36017834850494906,False,ibm_aml
2022/09/01 00:18,126831,80B097050,220845,80B0A17D0,1674913.0,US Dollar,1674913.0,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.18931263476987703,False,ibm_aml
2022/09/01 00:12,2122589,83593C450,2122589,83593C450,11.39,US Dollar,11.39,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4848111092552815,False,ibm_aml
2022/09/01 00:04,137862,83E9639C0,137862,83E9639C0,17.13,US Dollar,17.13,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.12024544780103846,False,ibm_aml
2022/09/01 00:16,110859,80DC59720,110859,80DC59720,14.65,US Dollar,14.65,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.25703202499163125,False,ibm_aml
2022/09/01 00:11,283965,8228CF110,283965,8228CF110,19.82,US Dollar,19.82,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.23870500975724662,False,ibm_aml
2022/09/01 00:24,215945,8409D7870,215945,8409D7870,10779.81,US Dollar,10779.81,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.37014129482559466,False,ibm_aml
2022/09/01 00:06,331220,82848FD70,331220,82848FD70,2655.35,US Dollar,2655.35,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2954914071019313,False,ibm_aml
2022/09/01 00:27,2776,8005A0C10,2117346,83F3BC640,332.06,US Dollar,332.06,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.27278656474763113,False,ibm_aml
2022/09/01 00:05,0,800117F00,214,8005FCF10,1116.74,US Dollar,1116.74,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.026370947963216484,False,ibm_aml
2022/09/01 00:12,118693,813AA5BB0,118693,813AA5BB0,7.91,US Dollar,7.91,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2705787731463296,False,ibm_aml
2022/09/01 00:08,7061,82B3ECBA0,7061,82B3ECBA0,207.16,US Dollar,207.16,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.0995713215876371,False,ibm_aml
2022/09/01 00:16,334740,80D7EF440,334740,80D7EF440,294.89,US Dollar,294.89,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3754542644948595,False,ibm_aml
2022/09/01 00:20,120496,8086DF210,120496,8086DF210,2640.19,US Dollar,2640.19,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.32713550563695093,False,ibm_aml
2022/09/01 00:28,193040,848C45FD0,193040,848C45FD0,1377.55,US Dollar,1377.55,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.21684900346203645,False,ibm_aml
2022/09/01 00:12,2181692,84DCF2410,2181692,84DCF2410,6.22,US Dollar,6.22,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.23907471811096992,False,ibm_aml
2022/09/01 00:01,11316,8255813D0,11316,8255813D0,41810.26,US Dollar,41810.26,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.49981013600429003,False,ibm_aml
2022/09/01 00:18,1924,80DF97370,1924,80DF97370,2407.98,US Dollar,2407.98,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.38721025798722053,False,ibm_aml
2022/09/01 00:06,146147,8431D4EB0,146147,8431D4EB0,26359.29,US Dollar,26359.29,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.10890571055169512,False,ibm_aml
2022/09/01 00:09,218827,82B4CF950,218827,82B4CF950,13500.41,US Dollar,13500.41,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.17101795035648248,False,ibm_aml
2022/09/01 00:20,215305,80F5B7B20,215305,80F5B7B20,7.01,US Dollar,7.01,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.32674697407105013,False,ibm_aml
2022/09/01 00:19,57107,817CD9980,247841,8506FDF40,63.18,US Dollar,63.18,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3865068953130162,False,ibm_aml
2022/09/01 00:12,190135,824F3CAE0,190135,824F3CAE0,5414.91,US Dollar,5414.91,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4362972432405972,False,ibm_aml
2022/09/01 00:00,26967,803EEF010,26967,803EEF010,173.79,US Dollar,173.79,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.266963985150335,False,ibm_aml
2022/09/01 00:06,247769,817384590,247769,817384590,17282.19,US Dollar,17282.19,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.43769894675578896,False,ibm_aml
2022/09/01 00:08,24555,808A79D00,17559,844BB8E40,1.59,US Dollar,1.59,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.31144366051303085,False,ibm_aml
2022/09/01 00:06,299774,8431C8A70,299774,8431C8A70,12.35,US Dollar,12.35,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.112298545015311,False,ibm_aml
2022/09/01 00:01,36943,8027A9140,36943,8027A9140,1823.02,Euro,1823.02,Euro,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.09167015433487596,False,ibm_aml
